Title,URL
"A 14-year-old boy in California allegedly used ‘multiple weapons’ to kill parents, injure sister, police say","https://www.cnn.com/2023/12/29/us/14-year-old-boy-california-kills-parents-sister/index.html"
"122 anglers rescued from ice floe in northern Minnesota lake, no injuries reported","https://www.cnn.com/2023/12/29/us/minnesota-ice-rescue-122-people/index.html"
"CNN Headlines","http://cnn.it/cnn-headlines"
"Haberman: Trump concerned Supreme Court may rule against him","https://www.cnn.com/videos/politics/2023/12/29/haberman-trump-maine-colorado-ballot-supreme-court-tsr-vpx.cnn"
"The 14th Amendment gambit is breathtakingly foolish","https://www.cnn.com/2023/12/21/opinions/colorado-removes-trump-from-ballot-linker/index.html"
"What to know about the 14th Amendment and efforts to remove Trump from the 2024 ballot","https://www.cnn.com/2023/12/29/politics/what-to-know-14th-amendment-challenges/index.html"
"Supreme Court faces 2 key questions after Maine decision on Trump","https://www.cnn.com/2023/12/29/politics/trump-maine-ballot-2024-election/index.html"
"Russia’s biggest air attack hits Ukraine, including hypersonic missiles","https://www.cnn.com/2023/12/29/europe/ukraine-russia-airstrikes-intl-hnk/index.html"
"‘All indications’ are that Russian missile flew over Poland","https://www.cnn.com/world/live-news/russia-ukraine-war-12-29-23/index.html"
"Winter is here, but it’s losing its cool","https://www.cnn.com/2023/12/21/weather/us-winter-temperatures-climate-change/index.html"
"Climate news was bleak in 2023, here are 5 reasons to feel positive","https://www.cnn.com/2023/12/23/climate/climate-five-reasons-positive-intl/index.html"
"These haunting underwater photos portray climate change in a new way","https://www.cnn.com/interactive/2023/11/world/underwater-portraits-climate-cec-cnnphotos/"
"Video shows people scrambling as massive wave engulfs California neighborhood","https://www.cnn.com/videos/us/2023/12/30/ventura-california-giant-waves-flood-kafanov-vpx.cnn"
"Powerful storms in the Pacific are driving towering waves into the coastline, triggering flooding and posing a significant risk to people and structures","https://www.cnn.com/2023/12/28/weather/california-waves-flooding-west-coast-weather-friday/index.html"
